       HD029138   4615219578218188928        63.444685       -84.485793   0                   OK                           UVES  0
       HD030562   3188395880157173120        72.151605        -5.674044   0                   OK                           UVES  0
       HD030677   3289656915346252032        72.515058         8.407844   0                   OK                           UVES  0
       HD032667   2960561059245715968        75.971966       -24.388147   0                   OK                           UVES  0
       HD033256   3212075924646082176        77.182078        -4.456208   0                   OK                           UVES  0
       HD034055   3215512718819788288        78.653972        -0.562842   0                  VAR                           UVES  0
       HD034295   2954791234539940864        78.794420       -28.335263   0                   OK                           UVES  0
       HD035072   4772547941122028672        79.842229       -50.605967   0                   OK                           UVES  0
       HD036646   3217181124645104384        83.280607        -1.717360   0                  BIN                           UVES  0
       HD036861   3337991583943473280        83.784484         9.934164   0                  BIN                           UVES  0
       HD036959   3017187866581306368        83.754196        -6.009269   0                  YSO                           UVES  0
       HD037055   3215970150016618880        83.899601        -3.252839   0                  CRO                           UVES  0
       HD037227   4766376347995853056        83.393710       -57.083133   1                   OK                           UVES  0
       HD037490   3224479171721217280        84.796443         4.121467   0                   Be                           UVES  0
       HD037495   2907306935108521088        84.435907       -28.689690   0                   OK                           UVES  0
       HD037811   2901273846086933888        84.957666       -32.629216   0                   OK                           UVES  0
       HD038393   2964000159821218432        86.115794       -22.448386   0                  SAT                           UVES  0
       HD039060   4792774797545800832        86.821199       -51.066511   0                  SAT                           UVES  0
       HD040136   2995725777563537792        89.101223       -14.167699   0                  SAT                           UVES  0
       HD042682   5572962581890940160        92.543350       -40.353791   0                  VAR                           UVES  0
       HD043285   3318793251929855616        93.917403         6.066168   0                   OK                           UVES  0
       HD043318   3121655180756368128        93.892771        -0.512189   0                   OK                           UVES  0
       HD045067   3118434397663311360        96.318943        -0.945883   0                   OK                           UVES  0
       HD045415   3124311910086822912        96.835211         2.908288   0                   OK                           UVES  0
       HD045725   3006953165675574272        97.204460        -7.033059   0                   Be                           UVES  0
       HD046185   2952064789303651200        97.850984       -12.559692   0                   OK                           UVES  0
       HD046462   5580297801916850048        97.938310       -37.173117   0                  VAR                           UVES  0
       HD047116   2923818473022846976        99.021083       -24.118768   0                   OK                           UVES  0
       HD047306   5501284972198817536        98.744083       -52.975609   0                   OK                           UVES  0
       HD047839   3326740865570982400       100.244415         9.895756   0                   Be                    UVES+STELIB  0
       HD048099   3132668164099141120       100.496795         6.345426   0                   Be                           UVES  0
       HD048915                  none       101.287155       -16.716116   0                 none                   UVES+CALSPEC  0
       HD049131   5584339709742678528       101.379953       -30.948981   0                   Be                           UVES  0
       HD049331   3098523380258573952       101.905087        -8.998503   0                  SAT                           UVES  0
       HD049333   2926942116843379968       101.756181       -21.015403   0                  VAR                           UVES  0
       HD049888   2952758856018716288       102.533704       -12.584753   0                   BS                           UVES  0
       HD050241   5478862906452936960       102.047730       -61.941389   0                  SAT                           UVES  0
       HD050896   2922367976673391232       103.554350       -23.928340   0                   WR                           UVES  0
       HD051876   2947766145514856064       104.601026       -16.054604   0                   OK                           UVES  0
       HD054605                  none       107.097850       -26.393200   0                 none                           UVES  0
       HD055892   5509770796785820416       108.140105       -46.759305   0                  VAR                           UVES  0
       HD057167   3030977013710528768       109.867411       -16.395249   0                   EB                           UVES  0
       HD058343   3028075299446506880       111.167447       -16.201473   0                   Be                      UVES+NGSL  0
       HD058377   5605851482951097600       111.033311       -28.827882   1                   OK                           UVES  0
       HD058978   5618635367207942400       111.747844       -23.086025   0                   Be                           UVES  0
       HD059468   5493588665684618752       111.856101       -51.402600   1                   OK                           UVES  0
       HD059967   5586381090520538880       112.677132       -37.339363   1                   OK                           UVES  0
       HD060498   5591877995828084992       113.354958       -33.399899   0                   OK                           UVES  0
       HD061429   5614158258941878144       114.575191       -25.364806   0                   EB                           UVES  0
       HD061913   3164322073068316800       115.513409        14.208506   0                    S                           UVES  0
       HD062623   5599824647403389952       115.951953       -28.954826   0                  ESG                           UVES  0
       HD062714   5487758058599409920       115.599080       -56.146016   0                  VAR                           UVES  0
       HD063077   5588607120530408832       116.395505       -34.172552   0                   OK                      UVES+NGSL  0
       HD064972   5600487068801314048       118.840665       -28.283967   0                  VAR                           UVES  0
       HD065810   5714859436545926016       119.966865       -18.399217   1                   OK                           UVES  0
       HD065925   5537802295990019968       119.868190       -39.296947   0                  DMS                           UVES  0
       HD066698   5597444857563449600       120.925133       -29.418955   0                  VAR                           UVES  0
       HD066811   5534788672055388032       120.896031       -40.003148   0                  SAT                           UVES  0
       HD067523   5698015743046182272       121.886037       -24.304324   0                  SAT                      UVES+NGSL  0
       HD068761   5541506859905246976       123.114037       -36.989232   0                   OK                           UVES  0
       HD068808   5519380081746387328       122.999861       -46.644349   0                  VAR                           UVES  0
       HD070574   3065006795502406528       125.625682        -6.179157   0                   OK                           UVES  0
       HD072067   5523058154294668544       127.281530       -44.160414   0                   Be                           UVES  0
       HD073634   5523539671667837952       129.410970       -42.989080   0                   OK                           UVES  0
       HD074180   5521599549054493696       130.156542       -46.648744   0                  SAT                           UVES  0
       HD074272   5329412200783621120       130.304704       -47.317130   0                   OK                           UVES  0
       HD074966   5625409698860914432       131.451462       -36.742990   0                   OK                           UVES  0
       HD075063   5329941409468845824       131.506850       -46.041529   0                  SAT                           UVES  0
       HD075276   5329890866290156288       131.828518       -46.155416   0                   OK                           UVES  0
       HD076131   5316688377342006912       132.939795       -55.808854   0                   OK                           UVES  0
       HD076341   5524337882746365952       133.502558       -42.485768   0                  ELS                           UVES  0
       HD076932   5730371484020807808       134.683053       -16.132727   0                   OK                      UVES+NGSL  0
       HD077020   5328473355278379136       134.481495       -48.572909   0                   OK                           UVES  0
       HD078791   5218900665015560064       136.286721       -72.602707   0                  BIN                           UVES  0
       HD079698   5300463124771216896       138.231796       -59.413929   0                   OK                           UVES  0
       HD080057   5423801425726635264       139.016791       -44.898722   0                  VAR                           UVES  0
       HD080404   5300300156538723328       139.272529       -59.275232   0                  SAT                           UVES  0
       HD081471   5313280715934982144       140.997225       -51.737081   0                  OK?                           UVES  0
       HD082668   5306951892646516992       142.805496       -57.034377   0                  SAT                           UVES  0
       HD083240   3854247614992959872       144.302831         6.835822   0                  BIN                           UVES  0
       HD083312   5247689452847083264       143.624142       -66.122235   0                   Be                           UVES  0
       HD083368   5410092611674819840       144.105862       -48.751182   0                  VAR                           UVES  0
       HD084461   5309205822766572032       145.925977       -53.891282   0                   OK                           UVES  0
       HD084937    615943806835727872       147.233747        13.744257   0                  ChP                       UVES+XSL  0
       HD085552   5432365968466188800       147.907927       -38.188636   0                   OK                           UVES  0
       HD088366   5253294179046079872       152.341220       -61.549009   0                  VAR                           UVES  0
       HD089587   5358432740734758528       154.760688       -50.716099   0                   OK                           UVES  0
       HD089736   5365315790907090944       155.069648       -47.699090   0                   OK                           UVES  0
       HD090132   5441977138905560576       155.872067       -38.009840   0                   OK                           UVES  0
       HD090177   5255045082580350080       155.724346       -59.624545   0                   BS                           UVES  0
       HD090264   5245074230075552128       155.742275       -66.901497   0                   OK                           UVES  0
       HD090772   5351701122540337792       156.851960       -57.638805   0                  VAR                           UVES  0
       HD090882   3781318314392345472       157.369595        -2.739076   0                   OK                           UVES  0
       HD091793   5440991156144997504       158.803546       -39.562590   0                    C                           UVES  0
       HD091889   3754435186374119424       159.134925       -12.230122   0                   OK                           UVES  0
       HD092055   3751290548759011712       159.388637       -13.384543   0                    C                           UVES  0
       HD092305   5199386085968886528       158.867113       -78.607787   0                  SAT                           UVES  0
       HD092626   5364553966782362752       160.208219       -48.025103   0                  BIN                           UVES  0
       HD092740   5350370026290390912       160.322983       -59.676916   0                   WR                    UVES+STELIB  0
       HD093131   5254268071479968512       160.967741       -60.117783   0                   WR                           UVES  0
       HD094660   5388486280466017536       163.754221       -42.251101   0                  VAR                           UVES  0
       HD094910   5338220285385672064       164.048242       -60.453558   0                   WR                           UVES  0
       HD094963   5241879697825137280       164.149111       -61.708969   0                  ELS                           UVES  0
       HD095950   5338040205991255296       165.775642       -60.910730   0                   RS                           UVES  0
       HD096917   5340725660047993600       167.177575       -57.065809   0                  VAR                           UVES  0
       HD097082   5339394082770287232       167.421428       -58.837726   0                  VAR                           UVES  0
       HD097253   5337669189536576000       167.675194       -60.384477   0                  BIN                           UVES  0
       HD097534   5337672556798367360       168.150055       -60.317626   0                  ESG                           UVES  0
       HD099322   5398114596413589120       171.372723       -36.063062   1                   OK                           UVES  0
       HD099648   3812336190247422336       171.984331         2.856265   0                   OK                      UVES+NGSL  0
       HD100623   3478127463341507072       173.622860       -32.831340   0                   OK                           UVES  0
       HD100841   5333974693006467328       173.945325       -63.019835   0                  SAT                           UVES  0
       HD101065   5372587514128271232       174.404337       -46.709688   0                  VAR                           UVES  0
       HD101584   5343168568718268800       175.245022       -55.573837   0                 PAGB                           UVES  0
       HD101947   5333358794709001216       175.879968       -62.489396   0                  VAR                           UVES  0
       HD102212   3897724469419137664       176.464832         6.529373   0                  SAT               UVES+NGSL+STELIB  0
       HD102878   5334608080460780672       177.613654       -62.649382   0                  OK?                           UVES  0
       HD104111   5334558087036932992       179.856744       -62.830947   0                  CRO                           UVES  0
       HD104237   5836666564476158336       180.021195       -78.192935   0                 HeAB                           UVES  0
       HD104304   3575733210781078016       180.185251       -10.446130   0                   OK                      UVES+NGSL  0
       HD105056   5856117406232328832       181.457835       -69.573054   0                   BS                           UVES  0
       HD105071   6052948267023660032       181.473417       -65.546876   0                   OK                           UVES  0
       HD105113   3466217935643483392       181.521646       -32.961230   0                  DMS                           UVES  0
       HD105211   6053245135154609280       181.720409       -64.613731   0                  BIN                           UVES  0
       HD106068   6054416870941383296       183.091583       -62.950774   0                   OK                           UVES  0
       HD107446   6058271964884299520       185.340039       -60.401147   0                  SAT                           UVES  0
       HD108968   6058439910929477120       187.918043       -59.423924   0                  VAR                           UVES  0
       HD109026   5842864786417716608       188.116723       -72.132989   0                  SAT                           UVES  0
       HD109379   3501215734352781440       188.596812       -23.396760   0                  SAT                           UVES  0
       HD109867   5856874901058844160       189.718163       -67.193050   0                   BS                           UVES  0
       HD109931   3516934936698212352       189.685888       -18.250103   1                   OK                           UVES  0
       HD110385   3515784744456187520       190.455803       -19.759095   0                   OK                           UVES  0
       HD110458   6127817277882986496       190.647714       -48.813108   0                   OK                           UVES  0
       HD111786   3495820568233709952       192.991237       -26.738270   0                  VAR                      UVES+NGSL  0
       HD112272   5861887402770403328       194.140561       -64.360887   0                   BS                           UVES  0
       HD112409   6081364732673284864       194.268131       -51.198754   0                  VAR                           UVES  0
       HD112842   6055990993633719040       195.131363       -60.375367   0                   OK                           UVES  0
       HD113904   5858915766471945984       197.029805       -65.306022   0                   WR                           UVES  0
       HD114365   6080068545902295040       197.743469       -52.566898   0                  VAR                           UVES  0
       HD114642   3511640513332581504       198.014763       -16.198603   1                   OK                           UVES  0
       HD114837   6062166950467100032       198.563103       -59.103237   1                   OK                           UVES  0
       HD115236   6088137479477550464       199.132625       -44.704377   0                    S                           UVES  0
       HD115363   5859173945562774272       199.528603       -63.687121   0                   BS                           UVES  0
       HD115383   3732539683617410816       199.193812         9.424156   0                   OK                      UVES+NGSL  0
       HD115617   3507879565090229888       199.601308       -18.311194   0                   OK                      UVES+NGSL  0
       HD115778   5869816805762242560       200.145950       -59.772782   0                   OK                           UVES  0
       HD115842   6063901120782965248       200.201414       -55.800690   0                  ELS                           UVES  0
       HD117440   6161403234933741312       202.761069       -39.407305   0                  SAT                           UVES  0
       HD118022   3712858597278688000       203.533049         3.658965   0                  VAR                           UVES  0
       HD118767   6070423698625106560       204.999194       -49.949955   0                  SAT                           UVES  0
       HD119090   6165341341986059520       205.439848       -33.597378   0                  VAR                           UVES  0
       HD119149   3618198617586733312       205.403209        -8.702980   0                   OK                           UVES  0
       HD120052   6294922115917311872       206.855797       -17.859838   0                   OK                           UVES  0
       HD120709   6170485544575679104       207.956672       -32.994085   0                  DMS                           UVES  0
       HD121416   6095384532415991296       209.082401       -46.592949   0                   OK                           UVES  0
       HD123214   6301494274873625216       211.673521       -14.204888   0                  VAR                           UVES  0
       HD123515   6089748096519831296       212.395969       -51.504676   0                  BIN                           UVES  0
       HD124850   3640828731549972480       214.003623        -6.000545   0                  SAT                           UVES  0
       HD125248   6284165975916129280       214.659377       -18.715963   0                  VAR                           UVES  0
       HD125809   6092862428844018176       215.813970       -47.416963   1                   OK                           UVES  0
       HD125823   6116497702589633152       215.759329       -39.511819   0                  VAR                           UVES  0
       HD126515   3654244525755119872       216.482828         0.992710   0                  VAR                           UVES  0
       HD128167   1284257623084916480       218.670072        29.745127   0                   OK                    UVES+STELIB  0
       HD129502   6337717036911729024       220.765095        -5.658203   0                   OK                           UVES  0
       HD130328   6201910274096330368       222.158526       -36.634697   0                  SAT                           UVES  0
       HD131217   5877902682962174208       223.737251       -61.075847   0                    S                           UVES  0
       HD133518   5900360581589586432       226.733214       -52.029779   0                   OK                           UVES  0
       HD134453   5799008222524417408       228.579898       -70.079476   0                    C                           UVES  0
       HD136202   4421455530273900032       229.828323         1.765407   0                  VAR                      UVES+NGSL  0
       HD136239   5876804064701201792       230.583665       -59.147205   0                   BS                           UVES  0
       HD136351   5902781985395901056       230.534461       -47.927793   1                   OK                           UVES  0
       HD136352   5902750168276592256       230.450625       -48.317630   0                   OK                           UVES  0
       HD136537   5883156699265571968       230.962916       -57.330647   0                   OK                           UVES  0
       HD137509   5795787581164356480       232.862981       -71.062129   0                  VAR                           UVES  0
       HD137753   5888915425810310144       232.493222       -52.302830   0                   OK                           UVES  0
       HD138688   6210376582348019456       233.655492       -28.047020   0                   OK                           UVES  0
       HD138716   6316829270922140032       233.544594       -10.064533   0                   OK                           UVES  0
       HD140283   6268770373590148224       235.762905       -10.933499   0                  ChP                   UVES+XSL+XSL  0
       HD140573   4429785739602747392       236.066976         6.425629   0                  SAT                           UVES  0
       HD140901   6009538585839374336       236.871254       -37.916312   0                   OK                           UVES  0
       HD141003   1195823284391343104       236.546893        15.421832   0                   OK                           UVES  0
       HD142301   6235747125966268928       238.664707       -25.243739   0                  VAR                           UVES  0
       HD142703   6262796555119019392       239.139057       -14.829437   0                  VAR                      UVES+NGSL  0
       HD142758   5835544375510084352       239.848916       -58.726222   0                   BS                           UVES  0
       HD142983   6263223955904774656       239.547368       -14.279356   0                   Be                           UVES  0
       HD143275                  none       240.083355       -22.621706   0                 none                           UVES  0
       HD143448   5832957602573458304       240.935281       -60.498464   0                   Be                           UVES  0
       HD143928   5998513610949980544       241.153398       -37.862948   0                   OK                           UVES  0
       HD144070   4343066192373820800       241.092314       -11.373207   0                   OK                           UVES  0
       HD145191   5993676069038147712       242.823767       -41.119802   0                   OK                           UVES  0
       HD145206   4404771472112825088       242.460433        -3.466744   0                  BIN                           UVES  0
       HD145482   6042226413691523712       243.075853       -27.926376   0                  BIN                           UVES  0
       HD145689   5821125860988362752       244.272544       -67.941284   1                   OK                           UVES  0
       HD145792   6049891517263095168       243.439575       -24.422092   0                  VAR                           UVES  0
       HD145842   5989870075180588160       243.813824       -47.372020   0                   OK                           UVES  0
       HD146143   5935484313053503360       244.253892       -50.068120   0                   OK                           UVES  0
       HD146836   6037514800199297152       244.886410       -30.906711   0                   OK                           UVES  0
       HD148184   4323764712422936704       246.755981       -18.456250   0                   Be                           UVES  0
       HD148291   5830307779535002624       247.705665       -61.633506   0                   OK                           UVES  0
       HD148379   5942196311827421568       247.426366       -46.243231   0                   Be                           UVES  0
       HD148451   5765239059323778560       258.996811       -87.566273   0                   OK                           UVES  0
       HD148688   5968761685316464128       247.924037       -41.817148   0                   BS                           UVES  0
       HD148898   6052319827355147264       248.034166       -21.466392   0                  VAR                           UVES  0
       HD148937   5941151986262863104       248.468279       -48.111243   0                  BIN                           UVES  0
       HD149438   6044420729667868928       248.970637       -28.216017   0                  SAT                           UVES  0
       HD149447   6020624858523492352       249.093633       -35.255328   0                  SAT                           UVES  0
       HD149661   4358031335898505472       249.089374        -2.324587   0                  VAR                           UVES  0
       HD151932   5968019618048049664       253.080199       -41.854520   0                   WR                           UVES  0
       HD152003   5966519162610481664       253.197394       -41.785831   0                   BS                           UVES  0
       HD152235   5966501501704611840       253.495220       -41.994327   0                   BS                           UVES  0
       HD152270   5966509541883497984       253.582080       -41.819870   0                   WR                           UVES  0
       HD152311   4127420626087054976       253.355053       -20.415801   0                  BIN                           UVES  0
       HD152429   6034500386022688896       253.586072       -25.829381   0                   OK                           UVES  0
       HD152786   5917537534527580160       254.655051       -55.990144   0                  SAT                           UVES  0
       HD154365   4111834567779557376       256.522908       -26.580564   0                  VAR                           UVES  0
       HD154811   5950908193476521856       257.471194       -47.031441   0                   OK                           UVES  0
       HD154873   5950941488064653056       257.586833       -46.738411   0                  DMS                           UVES  0
       HD155416   5973552497981951360       258.289268       -37.952377   0                   OK                           UVES  0
       HD155806   5979008205986483712       258.830199       -33.548417   0                   Be                           UVES  0
       HD156026   4109034455276324608       259.055677       -26.546149   0                  VAR                           UVES  0
       HD156098   5979460655025099776       259.265191       -32.662839   0                   OK                           UVES  0
       HD156274   5951165616611763456       259.765990       -46.636233   0                   OK                           UVES  0
       HD156385   5952743072247166464       259.874589       -45.639965   0                   WR                           UVES  0
       HD156575   5952663872981837440       260.156745       -46.046234   0                   OK                           UVES  0
       HD157038   5972810563833563648       260.663408       -37.804639   0                   BS                           UVES  0
       HD159532                  none       264.329708       -42.997828   0                 none                           UVES  0
       HD160529   4053887521876855808       265.495943       -33.503807   0                  ESG                           UVES  0
       HD160691   5945941905576552064       266.036263       -51.834053   0                  CRO                           UVES  0
       HD162144   4041462250189194752       267.758855       -35.070547   0                  CRO                           UVES  0
       HD162187   4041579137662906752       267.808859       -34.592766   0                  CRO                           UVES  0
       HD162305   4041561171865960448       267.970334       -34.782448   0                  CRO                           UVES  0
       HD162306   4040709497081178496       267.980083       -35.082667   0                  DMS                           UVES  0
       HD162374   4040810720855068288       268.056922       -34.799197   0                  BSS                           UVES  0
       HD162391   4041599414270468480       268.082339       -34.416842   0                  BIN                           UVES  0
       HD162393   4040804085044179968       268.083420       -34.974431   0                  CRO                           UVES  0
       HD162514   4041570174122317440       268.226923       -34.591375   0                  CRO                           UVES  0
       HD162515   4040792716343899520       268.232379       -35.018892   0                  BIN                           UVES  0
       HD162576   4040842056948543232       268.316580       -34.620850   0                  VAR                           UVES  0
       HD162586   4040814740947685376       268.331584       -34.730806   0                  DMS                           UVES  0
       HD162587   4040799485267855232       268.347797       -34.895121   0                  DMS                           UVES  0
       HD162630   4040838380456117888       268.371563       -34.691807   0                  BIN                           UVES  0
       HD162631   4040801031403875456       268.395267       -34.865338   0                  CRO                           UVES  0
       HD162678   4040825358109531520       268.439586       -34.786030   0                  CRO                           UVES  0
       HD162679   4040801890398044928       268.433907       -34.794396   0                  BIN                           UVES  0
       HD162680   4040800722166107136       268.445819       -34.846354   0                  CRO                           UVES  0
       HD162719   4063703377509158656       268.392597       -27.282647   0                   OK                           UVES  0
       HD162724   4040825529908227072       268.478221       -34.752718   0                  BIN                           UVES  0
       HD162725   4040824258597614976       268.492233       -34.831056   0                  VAR                           UVES  0
       HD162780   4040826526340512128       268.559917       -34.727648   0                  BIN                           UVES  0
       HD162781   4040821200580732800       268.554170       -34.823461   0                  CRO                           UVES  0
       HD162817   4040847760668408832       268.613014       -34.466724   0                  CRO                           UVES  0
       HD162888   4040834635242511616       268.699517       -34.542167   0                   Be                           UVES  0
       HD162889   4040822811103190272       268.719955       -34.751014   0                  CRO                           UVES  0
       HD163318   4063417332766504576       269.174333       -28.065395   0                  CRO                           UVES  0
       HD163652   4037358426191922688       269.732031       -36.858375   0                  CRO                           UVES  0
       HD163745   4035245096041719424       269.920201       -41.487055   0                   OK                           UVES  0
       HD163758   4037463292131089536       269.868196       -36.020997   0                   BS                           UVES  0
       HD163800   4069523951550440832       269.738577       -22.517546   0                   OK                           UVES  0
       HD164259   4177224620176470912       270.120875        -3.690272   0                   OK                           UVES  0
       HD164794   4066022591147527552       270.968521       -24.360731   0                  ELS                           UVES  0
       HD167264   4093968702062993664       273.803776       -20.728269   0                   BS                           UVES  0
       HD167818   4052359028870465280       274.513297       -27.042643   0                  SAT                           UVES  0
       HD168607   4097791502146559872       275.312024       -16.375490   0                   BS                           UVES  0
       HD168625   4097796621733266432       275.331452       -16.373910   0                   BS                           UVES  0
       HD169454   4104325483127941504       276.313307       -13.978419   0                   BS                           UVES  0
       HD169916   4076915349846977664       276.992670       -25.421699   0                  SAT                           UVES  0
       HD170235   4076939607797219968       277.341608       -25.256604   0                   Be                           UVES  0
       HD171012   4093346863913375232       278.292073       -18.368386   0                   BS                           UVES  0
       HD171432   4093372083943352320       278.903155       -18.550625   0                   OK                           UVES  0
       HD172748   4155413814250528128       280.568445        -9.052552   0                  VAR                           UVES  0
       HD174383   4085919765884068736       282.749471       -20.295230   0                  VAR                           UVES  0
       HD188294   4195355188960090624       298.658596        -8.237053   0                   OK                           UVES  0
       HD189124   6444391655040244992       300.436439       -59.375894   0                  VAR                           UVES  0
       HD189340   4191794317470513664       299.947001        -9.958232   0                  BIN                           UVES  0
       HD189763   6750856228950043264       300.664504       -27.709846   0                  VAR                           UVES  0
       HD190248   6427464123776727168       302.181704       -66.182067   0                  SAT                           UVES  0
       HD191301   6850594406170094080       302.528143       -25.284012   0                  VAR                           UVES  0
       HD196171   6674382927491854848       309.391800       -47.291501   0                  SAT                           UVES  0
       HD198357   6777965134807570560       312.753159       -37.913331   1                   OK                           UVES  0
       HD199642   6476205852190128512       315.180927       -53.739069   0                   OK                           UVES  0
       HD199728   6881531326185815808       314.900582       -19.035279   0                  VAR                           UVES  0
       HD199951   6781898465857257472       315.322752       -32.257766   0                   OK                           UVES  0
       HD202320   6832163911228998784       318.907915       -20.651695   0                   OK                           UVES  0
       HD203608   6401464693867773568       321.610854       -65.366198   0                   OK                           UVES  0
       HD203875   6894198082390222464       321.304262        -9.748557   0                   OK                           UVES  0
       HD204075   6828125061423674752       321.666776       -22.411334   0                  SAT                           UVES  0
       HD206778                  none       326.046484         9.875009   0                 none                           UVES  0
       HD209100   6412595290592307840       330.840223       -56.785979   0                   OK                           UVES  0
       HD210066   6611527455503953536       332.108047       -34.043840   0                  VAR                           UVES  0
       HD210111   6611824083124944384       332.177684       -33.125693   1                   OK                      UVES+NGSL  0
       HD210848   6625981669722090112       333.435140       -25.180904   1                   OK                           UVES  0
       HD211415   6508776375901968640       334.565056       -53.627074   0                  OK?                           UVES  0
       HD211998   6382933589314905472       336.153689       -72.255413   0                  DMS                           UVES  0
       HD212320   2622551324935995136       335.883958        -7.194412   0                   OK                           UVES  0
       HD213080   6520955322608285824       337.439308       -43.749221   0                  SAT                           UVES  0
       HD214952                  none       340.666876       -46.884576   0                 none                           UVES  0
       HD216435   6515731817739456256       343.408051       -48.598284   0                   OK                           UVES  0
       HD219215   2632117385335567872       348.580659        -6.049006   0                  SAT                           UVES  0
       HD219571   6492406743706907776       349.357319       -58.235701   0                   OK                           UVES  0
